	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
ABI1	3.62923930661545e-42	0.312135099263811	0.437	0.335	7.72846510343759e-38	M2 Macrophages	ABI1
GPATCH2L	3.74860576583508e-42	0.297247859901517	0.318	0.209	7.98265597834581e-38	M2 Macrophages	GPATCH2L
ATP1B11	1.3835696987477e-41	0.350589066722022	0.666	0.58	2.94631167348324e-37	M2 Macrophages	ATP1B1
ETF1	1.729546329433e-41	0.313253071367983	0.484	0.391	3.68306890852758e-37	M2 Macrophages	ETF1
SLC2A31	3.30799695270868e-41	0.324092933154141	0.669	0.559	7.04437951079313e-37	M2 Macrophages	SLC2A3
M6PR	4.58039695631014e-41	0.262122735588098	0.412	0.301	9.75395531846244e-37	M2 Macrophages	M6PR
PPP1R15B1	8.27879377933975e-41	0.289328802678998	0.519	0.402	1.7629691353104e-36	M2 Macrophages	PPP1R15B
TMBIM6	3.99689561313498e-40	0.271212873991999	0.777	0.755	8.51138920817094e-36	M2 Macrophages	TMBIM6
MXD11	1.10281057604906e-38	0.318954771984678	0.724	0.627	2.34843512169648e-34	M2 Macrophages	MXD1
ARPC51	2.43076870397991e-38	0.264914819762429	0.795	0.758	5.17632195512522e-34	M2 Macrophages	ARPC5
RGCC	3.47765972658822e-38	0.273736004825721	0.414	0.291	7.40567638776962e-34	M2 Macrophages	RGCC
PTPN11	3.78362119046837e-38	0.428156753667596	0.594	0.517	8.05722132510239e-34	M2 Macrophages	PTPN1
NAA50	4.36977732932664e-38	0.323232575994805	0.444	0.351	9.30544082280107e-34	M2 Macrophages	NAA50
PPP4R3A	4.7745044174604e-38	0.265490746385049	0.358	0.252	1.01673071569819e-33	M2 Macrophages	PPP4R3A
PPTC7	1.34771280626375e-37	0.280305156877216	0.406	0.302	2.86995442093867e-33	M2 Macrophages	PPTC7
PPP1R181	1.55429130382434e-37	0.277129034206032	0.595	0.507	3.30986333149393e-33	M2 Macrophages	PPP1R18
DNAJB4	3.37908992386689e-37	0.2956887572968	0.319	0.214	7.19577199287454e-33	M2 Macrophages	DNAJB4
FAM107B1	4.67216657220756e-37	0.335778468569823	0.585	0.488	9.94937871551599e-33	M2 Macrophages	FAM107B
PABPC4	5.88532195166629e-37	0.288252758990485	0.555	0.469	1.25327930960734e-32	M2 Macrophages	PABPC4
SGK1	8.51457748419334e-37	0.266201032783045	0.717	0.607	1.81317927525897e-32	M2 Macrophages	SGK1
CTNNB11	5.25306485021235e-36	0.282643256545266	0.429	0.323	1.11864015985272e-31	M2 Macrophages	CTNNB1
AL627171.21	2.14574511016871e-35	0.268391084679407	0.342	0.237	4.56936421210426e-31	M2 Macrophages	AL627171.2
BHLHE40	2.49619647850986e-35	0.333887803607073	0.402	0.299	5.31565040098674e-31	M2 Macrophages	BHLHE40
SNAP23	4.18352915596458e-35	0.259319154626338	0.389	0.284	8.90882533762658e-31	M2 Macrophages	SNAP23
ANXA4	1.13059628623089e-34	0.328049942068589	0.266	0.178	2.40760479152868e-30	M2 Macrophages	ANXA4
NUMB1	3.10165307376816e-34	0.26122737899326	0.38	0.28	6.60497022058929e-30	M2 Macrophages	NUMB
DDX5	4.53517474147301e-34	0.299964251079328	0.886	0.863	9.65765461196677e-30	M2 Macrophages	DDX5
MT-ND4L	5.66779926765657e-34	0.315042054144884	0.607	0.553	1.20695785404747e-29	M2 Macrophages	MT-ND4L
JUND	6.13479764598286e-34	0.304893438024554	0.905	0.885	1.30640515871205e-29	M2 Macrophages	JUND
RPN1	8.24574409100943e-34	0.256256043648495	0.37	0.274	1.75593120418046e-29	M2 Macrophages	RPN1
SFPQ	9.83681869871461e-34	0.313451852658803	0.681	0.648	2.09475054189128e-29	M2 Macrophages	SFPQ
PTGER4	1.96971331712275e-33	0.33110300574248	0.381	0.282	4.1945045088129e-29	M2 Macrophages	PTGER4
CLK1	2.24166490158692e-33	0.329537999920082	0.453	0.362	4.77362540792934e-29	M2 Macrophages	CLK1
CAPZB	3.09825240242546e-33	0.290322793339982	0.62	0.586	6.59772849096503e-29	M2 Macrophages	CAPZB
KLF4	5.94549291459004e-33	0.478528199766277	0.407	0.324	1.26609271616195e-28	M2 Macrophages	KLF4
UPP1	1.29184905821886e-32	0.256707161469643	0.408	0.303	2.75099256947706e-28	M2 Macrophages	UPP1
SEPTIN11	1.35278519073839e-32	0.269708275756987	0.296	0.203	2.88075606367739e-28	M2 Macrophages	SEPTIN11
EIF4E	4.54123096720231e-32	0.480859307202621	0.44	0.36	9.67055134465731e-28	M2 Macrophages	EIF4E
NINJ11	7.92387447240452e-31	0.291581683246082	0.665	0.59	1.68738906889854e-26	M2 Macrophages	NINJ1
GADD45B	2.50653458732202e-30	0.351048955209978	0.543	0.459	5.33766540370224e-26	M2 Macrophages	GADD45B
MTRNR2L8	2.69841458873359e-30	0.268330959975592	0.36	0.265	5.74627386670817e-26	M2 Macrophages	MTRNR2L8
VEGFA1	4.978648645735e-30	0.270104158241542	0.415	0.306	1.06020322910927e-25	M2 Macrophages	VEGFA
ATP6V1G1	2.34737454248069e-29	0.29339922360992	0.688	0.653	4.99873408821263e-25	M2 Macrophages	ATP6V1G1
ZNF331	9.17217140785636e-29	0.396913224424847	0.264	0.181	1.95321390130301e-24	M2 Macrophages	ZNF331
DSE1	1.67105002107363e-28	0.28550974003163	0.621	0.55	3.5585010198763e-24	M2 Macrophages	DSE
UBC	1.00924692891676e-27	0.303033507669173	0.983	0.983	2.14919133512824e-23	M2 Macrophages	UBC
ELF11	2.13252191714798e-27	0.267041534444131	0.559	0.487	4.54120542256662e-23	M2 Macrophages	ELF1
RAP2B	2.54134791017568e-27	0.321516152456078	0.382	0.304	5.41180037471912e-23	M2 Macrophages	RAP2B
MORF4L2	2.70108626971484e-27	0.266434274959291	0.434	0.357	5.75196321135776e-23	M2 Macrophages	MORF4L2
SCAF11	5.30234501643032e-27	0.265058776067367	0.545	0.489	1.12913437124884e-22	M2 Macrophages	SCAF11
LIMS11	8.01995430485935e-27	0.369584563153863	0.523	0.46	1.7078492692198e-22	M2 Macrophages	LIMS1
HSPA9	2.35461599292169e-26	0.260190332866813	0.388	0.308	5.01415475692674e-22	M2 Macrophages	HSPA9
DNTTIP2	3.83271186053976e-26	0.258590304562125	0.422	0.342	8.16175990701943e-22	M2 Macrophages	DNTTIP2
CHMP1B1	4.67951719447452e-26	0.261557843284644	0.671	0.605	9.96503186563348e-22	M2 Macrophages	CHMP1B
DDX3X	5.72208091765573e-26	0.293726070646381	0.633	0.602	1.21851713141479e-21	M2 Macrophages	DDX3X
HSP90B11	1.39359167391512e-25	0.25946750152727	0.833	0.807	2.96765346960226e-21	M2 Macrophages	HSP90B1
AMD1	3.5830414712288e-24	0.315442773732807	0.523	0.476	7.63008681298172e-20	M2 Macrophages	AMD1
STAT1	6.17983434397788e-24	0.265651829330988	0.298	0.221	1.31599572355009e-19	M2 Macrophages	STAT1
SNX6	8.17651103324757e-24	0.275061687861022	0.399	0.331	1.74118802453007e-19	M2 Macrophages	SNX6
RGS1	1.9539601188686e-22	0.501012353562443	0.574	0.525	4.16095807313068e-18	M2 Macrophages	RGS1
ANKRD12	1.09952627139298e-21	0.255264557822035	0.563	0.518	2.34144119493135e-17	M2 Macrophages	ANKRD12
CXCR4	4.4064549593634e-19	0.343116608389083	0.625	0.579	9.38354583596436e-15	M2 Macrophages	CXCR4
RGS2	1.00384238579598e-18	0.488639956124524	0.48	0.422	2.13768236055255e-14	M2 Macrophages	RGS2
EIF4A3	1.78353944408219e-18	0.43789815368169	0.44	0.4	3.79804724617303e-14	M2 Macrophages	EIF4A3
AHNAK	1.79963928446691e-14	0.274310639659133	0.816	0.836	3.83233185627228e-10	M2 Macrophages	AHNAK
NABP11	2.4009881105384e-14	0.256433869336566	0.587	0.547	5.11290418139153e-10	M2 Macrophages	NABP1
ATF3	7.80556093863119e-10	0.437823105960948	0.402	0.382	1.66219420188151e-05	M2 Macrophages	ATF3
IL1B1	8.33251700387019e-08	0.350071863973427	0.544	0.466	0.00177440949597416	M2 Macrophages	IL1B
PTGS21	8.82089357456162e-08	0.39459978747129	0.42	0.38	0.0018784092867029	M2 Macrophages	PTGS2
MIR155HG1	1.53643477753286e-06	0.30579462920376	0.38	0.35	0.0327183785875622	M2 Macrophages	MIR155HG
TXNIP	0.000210055305903003	0.296696256554673	0.411	0.41	1	M2 Macrophages	TXNIP
FOSB	0.0010382081920778	0.329028931950786	0.48	0.487	1	M2 Macrophages	FOSB
CPVL	0	1.88588377328068	0.967	0.499	0	cDCs 1	CPVL
S100B	0	1.78099470745179	0.779	0.116	0	cDCs 1	S100B
DNASE1L3	0	1.72228779882208	0.8	0.095	0	cDCs 1	DNASE1L3
C1orf54	0	1.70001029847659	0.857	0.131	0	cDCs 1	C1orf54
ORM1	0	1.4078848797804	0.257	0.014	0	cDCs 1	ORM1
RAB11FIP1	0	1.39661492903602	0.833	0.306	0	cDCs 1	RAB11FIP1
CST3	0	1.35762414928593	1	0.936	0	cDCs 1	CST3
HLA-DPB1	0	1.32303481964711	1	0.884	0	cDCs 1	HLA-DPB1
DUSP4	0	1.31480240228751	0.741	0.239	0	cDCs 1	DUSP4
CPNE3	0	1.31001307492805	0.776	0.209	0	cDCs 1	CPNE3
DNAJA1	0	1.29530332776282	0.946	0.781	0	cDCs 1	DNAJA1
RPS23	0	1.26557232578569	1	0.999	0	cDCs 1	RPS23
TUBA1A	0	1.242691310651	0.844	0.438	0	cDCs 1	TUBA1A
RPL8	0	1.19487237510358	1	0.995	0	cDCs 1	RPL8
HLA-DPA1	0	1.19373802593271	1	0.884	0	cDCs 1	HLA-DPA1
NRARP	0	1.18857944739576	0.716	0.231	0	cDCs 1	NRARP
LGALS2	0	1.17051235157589	0.916	0.463	0	cDCs 1	LGALS2
HSPD1	0	1.12395702091509	0.983	0.91	0	cDCs 1	HSPD1
G3BP2	0	1.11451972795424	0.792	0.379	0	cDCs 1	G3BP2
CLEC9A	0	1.11116103094788	0.627	0.02	0	cDCs 1	CLEC9A
HSP90AA11	0	1.10816591074105	0.999	0.999	0	cDCs 1	HSP90AA1
RPS21	0	1.10783313915939	1	0.995	0	cDCs 1	RPS21
EEF1B2	0	1.10472201904208	0.999	0.962	0	cDCs 1	EEF1B2
ACTG1	0	1.10047773194783	1	0.98	0	cDCs 1	ACTG1
RPL21	0	1.09867195887151	1	0.999	0	cDCs 1	RPL21
HSPA8	0	1.08218367404917	0.994	0.935	0	cDCs 1	HSPA8
CACYBP	0	1.08121149568705	0.845	0.569	0	cDCs 1	CACYBP
WDFY4	0	1.03914218144092	0.627	0.05	0	cDCs 1	WDFY4
LTB	0	1.02879588197455	0.542	0.094	0	cDCs 1	LTB
RPS24	0	1.02229298524535	1	1	0	cDCs 1	RPS24
RGS10	0	1.00763839508345	0.877	0.465	0	cDCs 1	RGS10
SNX3	0	0.997632382678349	0.934	0.683	0	cDCs 1	SNX3
RPS29	0	0.98462696905988	1	0.998	0	cDCs 1	RPS29
RPS14	0	0.974369060656739	1	1	0	cDCs 1	RPS14
RPL5	0	0.971350390806345	1	0.988	0	cDCs 1	RPL5
RPS8	0	0.955976470830966	1	1	0	cDCs 1	RPS8
RPL18A	0	0.955482718021268	1	0.998	0	cDCs 1	RPL18A
NAP1L1	0	0.95374639473394	0.985	0.866	0	cDCs 1	NAP1L1
HSP90AB1	0	0.946341128085828	0.998	0.993	0	cDCs 1	HSP90AB1
RPS3A	0	0.941429517266701	1	0.999	0	cDCs 1	RPS3A
CKS2	0	0.940582133866294	0.733	0.368	0	cDCs 1	CKS2
CD37	0	0.926898673758307	0.786	0.337	0	cDCs 1	CD37
CD48	0	0.920726414955316	0.767	0.31	0	cDCs 1	CD48
RPS27	0	0.918744840333182	1	1	0	cDCs 1	RPS27
RPL19	0	0.917329431093349	1	0.998	0	cDCs 1	RPL19
RPL10	0	0.915352016535061	1	1	0	cDCs 1	RPL10
RPS15A	0	0.906907474349757	1	0.999	0	cDCs 1	RPS15A
RPL27A	0	0.89545783520823	1	0.999	0	cDCs 1	RPL27A
RPL23A	0	0.895100942563967	1	0.995	0	cDCs 1	RPL23A
RPL30	0	0.8916887264049	1	0.999	0	cDCs 1	RPL30
RPL11	0	0.891485248235619	1	0.999	0	cDCs 1	RPL11
RPS2	0	0.889716729518338	1	1	0	cDCs 1	RPS2
RPL22	0	0.886349188556366	1	0.993	0	cDCs 1	RPL22
RGCC1	0	0.877236139844092	0.609	0.243	0	cDCs 1	RGCC
RPL37	0	0.868777212703815	1	0.999	0	cDCs 1	RPL37
CD74	0	0.848838887589207	1	0.891	0	cDCs 1	CD74
RPS11	0	0.842441617338725	1	0.998	0	cDCs 1	RPS11
RPLP1	0	0.841564681575137	1	1	0	cDCs 1	RPLP1
RPL26	0	0.835043687416292	1	0.999	0	cDCs 1	RPL26
RPL28	0	0.828508799492163	1	1	0	cDCs 1	RPL28
RPL14	0	0.827421628854867	1	0.992	0	cDCs 1	RPL14
RPS13	0	0.825508361491281	1	0.997	0	cDCs 1	RPS13
FOXN2	0	0.824297841421969	0.548	0.143	0	cDCs 1	FOXN2
RPS15	0	0.819787200432738	1	0.997	0	cDCs 1	RPS15
RPL36A	0	0.81252283839265	1	0.987	0	cDCs 1	RPL36A
COX7C	0	0.807033213786262	0.983	0.87	0	cDCs 1	COX7C
RPS16	0	0.796995553655729	1	0.999	0	cDCs 1	RPS16
VMO1	0	0.795325291324444	0.533	0.132	0	cDCs 1	VMO1
RPS28	0	0.789194243397094	1	1	0	cDCs 1	RPS28
RPL32	0	0.784720449680338	1	0.999	0	cDCs 1	RPL32
S100A10	0	0.782000116372162	1	0.983	0	cDCs 1	S100A10
RPL6	0	0.772915961197361	1	0.994	0	cDCs 1	RPL6
RPL24	0	0.766066372035848	1	0.991	0	cDCs 1	RPL24
NME2	0	0.765633546242483	0.996	0.935	0	cDCs 1	NME2
RPS7	0	0.758290348636537	1	0.994	0	cDCs 1	RPS7
RPS18	0	0.754931458312627	1	0.999	0	cDCs 1	RPS18
RPL17	0	0.753804865970188	0.999	0.996	0	cDCs 1	RPL17
RPL10A	0	0.742992226991601	1	0.984	0	cDCs 1	RPL10A
RPL35	0	0.73404117721347	1	0.997	0	cDCs 1	RPL35
PPA1	0	0.729720842787932	0.858	0.544	0	cDCs 1	PPA1
RPSA	0	0.724697468007146	0.998	0.968	0	cDCs 1	RPSA
RPL4	0	0.724053621572853	0.996	0.961	0	cDCs 1	RPL4
MZT2A	0	0.721781352452793	0.712	0.288	0	cDCs 1	MZT2A
RPS4X	0	0.717045875599928	1	0.996	0	cDCs 1	RPS4X
RPLP2	0	0.711774977453755	1	0.999	0	cDCs 1	RPLP2
RPS5	0	0.711108893731325	1	0.984	0	cDCs 1	RPS5
RPL35A	0	0.707532066533014	1	0.996	0	cDCs 1	RPL35A
VIM1	0	0.70724610086656	1	0.891	0	cDCs 1	VIM
RPL18	0	0.701323450863164	1	0.997	0	cDCs 1	RPL18
FAU	0	0.697750962355804	1	0.998	0	cDCs 1	FAU
RPL41	0	0.696946811639997	1	1	0	cDCs 1	RPL41
NAAA	0	0.691366369891503	0.517	0.122	0	cDCs 1	NAAA
RPL29	0	0.689657849319409	1	0.996	0	cDCs 1	RPL29
RPS6	0	0.688985064320741	1	0.998	0	cDCs 1	RPS6
RPS25	0	0.687666961282372	1	0.997	0	cDCs 1	RPS25
SLC25A6	0	0.681412051713582	0.971	0.869	0	cDCs 1	SLC25A6
TOMM7	0	0.677205141787466	0.977	0.872	0	cDCs 1	TOMM7
RPL37A	0	0.675495854026402	1	0.998	0	cDCs 1	RPL37A
RPL39	0	0.675001056548081	1	0.999	0	cDCs 1	RPL39
CD52	0	0.672484579739832	0.572	0.173	0	cDCs 1	CD52
CLEC7A	0	0.664438890647484	0.688	0.306	0	cDCs 1	CLEC7A
HLA-DRB11	0	0.646715990741447	1	0.888	0	cDCs 1	HLA-DRB1
NACA	0	0.646547087304921	0.999	0.994	0	cDCs 1	NACA
RPL31	0	0.639999834362786	0.987	0.927	0	cDCs 1	RPL31
RPL34	0	0.636121548088163	1	0.999	0	cDCs 1	RPL34
RPL9	0	0.63600983895648	1	0.999	0	cDCs 1	RPL9
RPS3	0	0.632929809429947	1	0.995	0	cDCs 1	RPS3
RPL27	0	0.625371962815388	0.999	0.989	0	cDCs 1	RPL27
RPL7A	0	0.624435969416977	1	0.996	0	cDCs 1	RPL7A
RPL13A	0	0.621064602607355	1	0.999	0	cDCs 1	RPL13A
UBA52	0	0.611876921269352	1	0.998	0	cDCs 1	UBA52
FRY	0	0.599513043309648	0.348	0.04	0	cDCs 1	FRY
RPL36	0	0.575411208632102	1	0.997	0	cDCs 1	RPL36
RACK1	0	0.572649952771974	0.999	0.99	0	cDCs 1	RACK1
ICAM3	0	0.570303386944864	0.444	0.069	0	cDCs 1	ICAM3
RPS27A	0	0.565790673725757	1	0.999	0	cDCs 1	RPS27A
RPS20	0	0.559500374787992	0.999	0.991	0	cDCs 1	RPS20
EGLN3	0	0.558298906876996	0.321	0.052	0	cDCs 1	EGLN3
PNMA1	0	0.554686293949508	0.344	0.042	0	cDCs 1	PNMA1
RPL12	0	0.552241060502105	1	0.999	0	cDCs 1	RPL12
CADM1	0	0.551960515350108	0.376	0.031	0	cDCs 1	CADM1
RPL13	0	0.53825313008165	1	1	0	cDCs 1	RPL13
RPL3	0	0.523320219482559	1	0.998	0	cDCs 1	RPL3
RPL15	0	0.46971442383223	1	0.999	0	cDCs 1	RPL15
RUBCNL	0	0.468232328902201	0.344	0.045	0	cDCs 1	RUBCNL
TENT5C	0	0.458912882942867	0.279	0.027	0	cDCs 1	TENT5C
HLA-DOB	0	0.43296370518774	0.353	0.077	0	cDCs 1	HLA-DOB
PPY	0	0.412139941868202	0.263	0.007	0	cDCs 1	PPY
PRKAR2B	0	0.410859729492115	0.329	0.063	0	cDCs 1	PRKAR2B
PLCD1	0	0.393559281043859	0.281	0.024	0	cDCs 1	PLCD1
HSPH11	1.48683443385453e-304	1.01350262613418	0.965	0.795	3.16621392689322e-300	cDCs 1	HSPH1
TCEA3	2.40114321967251e-303	0.392460317599254	0.304	0.057	5.11323448629261e-299	cDCs 1	TCEA3
SHTN1	4.60504593395595e-303	0.606565558034945	0.564	0.221	9.80644531635919e-299	cDCs 1	SHTN1
LYRM4	6.0291986379323e-302	0.475106270158089	0.379	0.096	1.28391784994768e-297	cDCs 1	LYRM4
EEF1A1	1.18134988472502e-300	0.406758974307992	1	1	2.51568457952194e-296	cDCs 1	EEF1A1
ZC3HAV1	3.13063540834662e-295	0.694994628271937	0.703	0.342	6.66668810207413e-291	cDCs 1	ZC3HAV1
HLA-DQB11	3.63167636454913e-288	0.665740643786009	1	0.865	7.73365481830737e-284	cDCs 1	HLA-DQB1
ATP5F1E	2.51920093066441e-287	0.508072709352628	1	0.993	5.36463838184986e-283	cDCs 1	ATP5F1E
RPL23	1.26785202231974e-281	0.503200106530558	0.998	0.992	2.69989088152988e-277	cDCs 1	RPL23
DNAJB12	1.2107103839579e-267	1.18238843788396	0.844	0.612	2.57820776263836e-263	cDCs 1	DNAJB1
RPS12	1.55147880434443e-264	0.436041299967605	1	1	3.30387411385146e-260	cDCs 1	RPS12
HLA-DRA1	5.37569767936079e-264	0.536311113994944	1	0.891	1.14475482081988e-259	cDCs 1	HLA-DRA
TUBB2A	4.34789675988343e-263	0.743507279027388	0.52	0.209	9.25884615017176e-259	cDCs 1	TUBB2A
TENT4B	2.68343329291637e-262	0.624633428662845	0.468	0.166	5.7143711972654e-258	cDCs 1	TENT4B
ZFAND2A	1.05403005365077e-261	0.893922507028724	0.521	0.212	2.24455699924931e-257	cDCs 1	ZFAND2A
CORO1A	2.57449037058339e-261	0.477911804187972	0.524	0.193	5.48237724415732e-257	cDCs 1	CORO1A
NKRF	6.49974407895499e-261	0.519750165897977	0.32	0.076	1.38412050161346e-256	cDCs 1	NKRF
CD551	3.04752063304284e-258	0.760831503151142	0.852	0.551	6.48969518806474e-254	cDCs 1	CD55
UCP2	7.72306311054355e-254	0.508610334025569	0.527	0.203	1.64462628939025e-249	cDCs 1	UCP2
DAPP11	1.88559934157943e-253	0.618323962940587	0.742	0.376	4.01538379789339e-249	cDCs 1	DAPP1
BCL2L11	3.65294273248448e-250	0.715261054801235	0.565	0.247	7.77894154882571e-246	cDCs 1	BCL2L11
LDLRAD4	8.95220203530758e-247	0.445594842298919	0.374	0.109	1.90637142341875e-242	cDCs 1	LDLRAD4
TXN	5.92307021270547e-246	0.890331716804045	0.992	0.965	1.26131780179563e-241	cDCs 1	TXN
SERPINH1	6.74521681113068e-245	0.782686905016845	0.487	0.191	1.43639391993028e-240	cDCs 1	SERPINH1
SGK11	1.81651623153238e-244	1.08110006716821	0.801	0.587	3.86827131504819e-240	cDCs 1	SGK1
SNHG5	1.0367793680085e-241	0.589482927801241	0.961	0.846	2.2078216641741e-237	cDCs 1	SNHG5
BAG31	2.94859796175236e-241	0.998382685437314	0.6	0.296	6.27903935955166e-237	cDCs 1	BAG3
EVI2B	5.14959351246753e-240	0.539773872130833	0.56	0.24	1.09660593847996e-235	cDCs 1	EVI2B
GPR65	2.22702001622077e-239	0.502073016872852	0.448	0.154	4.74243912454213e-235	cDCs 1	GPR65
COTL11	1.78098276055243e-237	0.640274368125707	0.924	0.694	3.7926027885964e-233	cDCs 1	COTL1
KLHL6	1.99619496233561e-237	0.42313841769205	0.364	0.105	4.25089717229368e-233	cDCs 1	KLHL6
EEF1G	8.50664916100662e-236	0.482019680788896	0.997	0.975	1.81149093883636e-231	cDCs 1	EEF1G
DNAJA41	3.42208733208108e-234	0.757731024422023	0.581	0.265	7.28733497366665e-230	cDCs 1	DNAJA4
PPT1	1.7932684217362e-233	0.628774221563164	0.658	0.347	3.81876510408723e-229	cDCs 1	PPT1
ZFAS1	1.29454800071187e-232	0.513582291928218	0.972	0.89	2.75673996751593e-228	cDCs 1	ZFAS1
C1orf162	7.79574001265219e-231	0.47109738655444	0.467	0.174	1.66010283569428e-226	cDCs 1	C1orf162
LY86	1.02209383530778e-228	0.435660455753757	0.439	0.156	2.17654882228791e-224	cDCs 1	LY86
EIF3F	1.17551734311108e-228	0.573790840956646	0.861	0.638	2.50326418215505e-224	cDCs 1	EIF3F
PTPN2	1.7572229081366e-228	0.575606189679421	0.563	0.263	3.7420061828769e-224	cDCs 1	PTPN2
IRF8	1.02763356454502e-227	0.590232808311645	0.663	0.329	2.18834567569862e-223	cDCs 1	IRF8
PSME1	2.4308779769312e-226	0.601757918419168	0.844	0.625	5.176554651875e-222	cDCs 1	PSME1
JPT1	1.05552593863628e-223	0.67444460725284	0.681	0.396	2.24774248632596e-219	cDCs 1	JPT1
DUSP1	1.75671228879223e-219	0.774720924846344	0.955	0.859	3.74091881898305e-215	cDCs 1	DUSP1
LIMD2	6.6107101733315e-219	0.377608012325455	0.353	0.106	1.40775073141094e-214	cDCs 1	LIMD2
NDUFS4	1.47031211063179e-215	0.466432505332064	0.498	0.213	3.1310296395904e-211	cDCs 1	NDUFS4
LSP1	2.64962820418171e-214	0.455778221688578	0.7	0.352	5.64238326080495e-210	cDCs 1	LSP1
CAMK2D	1.23803206871418e-209	0.312986997293702	0.277	0.068	2.63638929032684e-205	cDCs 1	CAMK2D
UBC1	1.33019131219366e-209	0.972948943009298	0.983	0.983	2.8326423993164e-205	cDCs 1	UBC
HSPA1A1	1.68473195284055e-207	0.72823643075374	0.972	0.889	3.58763669357396e-203	cDCs 1	HSPA1A
KBTBD8	3.23973290993879e-204	0.425351606106669	0.381	0.129	6.89901123171466e-200	cDCs 1	KBTBD8
MZT2B	1.45727625075075e-202	0.510213925555615	0.819	0.546	3.10326977597372e-198	cDCs 1	MZT2B
CYP2S1	3.71357525690536e-202	0.441376295003624	0.439	0.171	7.90805850957997e-198	cDCs 1	CYP2S1
SOX4	6.90490405313911e-199	1.05250941859942	0.598	0.329	1.47039931811597e-194	cDCs 1	SOX4
EIF3H	6.44056196596539e-197	0.503025214346796	0.82	0.594	1.37151767065233e-192	cDCs 1	EIF3H
ATP5MC2	6.92411196806902e-197	0.500035259572444	0.931	0.789	1.4744896436003e-192	cDCs 1	ATP5MC2
CDC42EP3	3.30282054698588e-195	0.796091308462814	0.625	0.344	7.03335635480643e-191	cDCs 1	CDC42EP3
P2RY10	1.2076819372452e-193	0.394591327625812	0.342	0.108	2.57175868536366e-189	cDCs 1	P2RY10
MOB4	2.02312827687807e-187	0.656581423749671	0.494	0.235	4.30825166561186e-183	cDCs 1	MOB4
BASP1	2.90273541215261e-183	0.595482578403505	0.929	0.717	6.18137506017898e-179	cDCs 1	BASP1
NDEL1	4.3261411534472e-183	0.453141825635153	0.445	0.189	9.21251758626582e-179	cDCs 1	NDEL1
PPIF1	8.57344078688622e-183	0.70690956609564	0.798	0.566	1.82571421556742e-178	cDCs 1	PPIF
IDO1	1.88570293158621e-181	0.408624656032972	0.481	0.193	4.01560439281284e-177	cDCs 1	IDO1
CCND1	1.18973441774702e-179	0.393602816226788	0.369	0.132	2.53353944259228e-175	cDCs 1	CCND1
RPS10	1.51208788865412e-178	0.513835222045928	0.931	0.843	3.21999115888894e-174	cDCs 1	RPS10
SLC25A33	7.17667014044063e-174	0.331259041374039	0.294	0.09	1.52827190640683e-169	cDCs 1	SLC25A33
HSPE1	5.42517122462357e-173	0.871474702531879	0.927	0.863	1.15529021228359e-168	cDCs 1	HSPE1
INPP5F	6.46365103781491e-169	0.306056305206007	0.252	0.069	1.37643448850268e-164	cDCs 1	INPP5F
UPF2	1.92852113984833e-168	0.41499322946076	0.41	0.17	4.10678576730701e-164	cDCs 1	UPF2
GNAS	3.06295287470692e-167	0.442682333241118	0.983	0.962	6.52255814668839e-163	cDCs 1	GNAS
MARCKSL1	1.64886037385009e-166	0.400860364898801	0.654	0.357	3.51124816611376e-162	cDCs 1	MARCKSL1
PGLS	1.28300962894952e-164	0.447574265834577	0.645	0.377	2.73216900484799e-160	cDCs 1	PGLS
LCP1	8.04998339367358e-164	0.492092374918705	0.938	0.756	1.71424396368279e-159	cDCs 1	LCP1
NCOA7	1.03886885316759e-163	0.461595337788377	0.494	0.235	2.21227122282038e-159	cDCs 1	NCOA7
SEC11A	4.04717421788469e-161	0.458051721244678	0.829	0.621	8.61845749698544e-157	cDCs 1	SEC11A
RPL7	2.84256591610525e-160	0.367711346497756	0.996	0.977	6.05324411834614e-156	cDCs 1	RPL7
CLK11	1.6571795694755e-159	0.514108383892395	0.595	0.327	3.52896389319807e-155	cDCs 1	CLK1
DNAJC4	1.6871353601798e-159	0.311235367944317	0.323	0.114	3.59275474950289e-155	cDCs 1	DNAJC4
BUD23	1.73267416200196e-159	0.346632439955838	0.376	0.149	3.68972962798317e-155	cDCs 1	BUD23
ATP5MG	2.96763780879789e-159	0.414899708088208	0.962	0.878	6.31958471383511e-155	cDCs 1	ATP5MG
